uuid,name,brand,street,house_number,post_code,city,latitude,longitude
c1ed028d-342a-4f06-89b3-b09d79ae7406,Aral Tankstelle,ARAL,Hannoversche Straße,52,30855,Langenhagen,52.4365425,9.677426
c1d9c3c2-a6de-4111-8e63-81bee1189b50,Aral Tankstelle,ARAL,Vor dem Schlesischen Tor,,10997,Berlin,52.4968567,13.4496136
c1d2e033-e193-4814-9289-04a0fbc539cc,AVIA Tankstelle,AVIA,Hauptstraße,95,49846,Hoogstede,52.57359,6.952394
c1cb3a06-ea33-471b-a151-37eba5b29597,Shell Berlin Prinzenallee 20,Shell,Prinzenallee,20,13357,Berlin,52.555243,13.38423
1ac6a812-4fca-4085-bafa-b320c2291a57,AVIA Tankstelle,AVIA,Dr.-Josef-Kiener-Straße,1,93167,Falkenstein,49.09665,12.48393
c1c0ccb0-b061-425a-a35c-94389e562443,Esso Tankstelle,ESSO,KOELNER STR. 77, ,41812,ERKELENZ,51.072427,6.326151
c1bf4b72-fa05-42b1-b983-c16aa7108d6a,Esso Tankstelle,ESSO,FUERSTENWALDER ALLEE 100, ,12589,BERLIN,52.436652,13.695944
c1b456c8-b782-41d8-a960-466c4088a463,Esso Tankstelle,ESSO,HIMBACHER STR. 24, ,63694,LIMESHAIN,50.25970795,8.976638442
c1b0124c-e574-4572-9a9e-2aea17c4f6b0,Esso Tankstelle,ESSO,LEIPZIGER STR. 1 A, ,04552,BORNA,51.134203,12.507845
c1a6b167-dc1b-44b3-a8cb-f14b623d0388,AVIA Tankstelle,AVIA,Walther-Rathenau-Straße,1,50996,Köln,50.89146,6.997272
c1a08069-b2c6-462f-848e-8667620228b3,Esso Tankstelle,ESSO,MASSENGASSE 34, ,69226,NUSSLOCH,49.326331,8.687973
c187571a-e6d4-47ed-a45e-f8dd22cf792a,Aral Tankstelle,ARAL,Gruber Straße,22,96271,Grub am Forst,50.22263,11.0427666
c14f1d72-cdc4-4028-942e-9aea8ee1a4e2,Shell Schwalmstadt Wiederholdstr. 41,Shell,Wiederholdstr.,41,34613,Schwalmstadt,50.91245,9.249208
c138d8bc-9483-4ef1-8e5b-718cb6e7cfb0,Aral Tankstelle,ARAL,Hauptstraße,106A,79336,Herbolzheim,48.21633,7.779243
c12167c6-fa6f-4401-a296-c14c3ba1a9dc,Shell Haltern Am See Recklinghaeuser Str. 100,Shell,Recklinghaeuser Str.,100,45721,Haltern Am See,51.7324,7.187096
c1171ecb-94c1-4b6f-b21a-68c2dac3c36a,AVIA Tankstelle,AVIA,Bayreuther Straße,22,91282,Betzenstein,49.68005,11.42067
c113f1f5-2a00-4a8c-a9c3-9d3beb69c99f,Aral Tankstelle,ARAL,Mittelweg,3,25980,Sylt,54.9004021,8.339205
c0eeba5d-fb19-47f5-b626-b2795120153e,Shell Born A. Darss Baederstr. 2,Shell,Baederstr.,2,18375,Born A. Darss,54.39165,12.541765
61b1dc1f-158d-4425-b57e-11413a1a2f7b,Aral Tankstelle,ARAL,Hamburger Straße,34,14641,Nauen,52.60768,12.8677912
c0e95b8e-453a-4b15-9bac-f39efb2ed8bb,Aral Tankstelle,ARAL,Rolshover Straße,183,51105,Köln,50.9272766,7.000214
4409a024-b190-4b4c-aa69-cb2cd3b4ca0a,TotalEnergies Koeln,TotalEnergies,Holzmarkt ,49,50676,Koeln,50.931279,6.962356
c0d422fa-0998-46d8-bdd7-87e913d22560,Shell Landsberg Geschwister-Scholl - Str. 1,Shell,Geschwister-Scholl-Str.,1,06188,Landsberg,51.53551,12.137362
1f5fee73-a598-40e0-a1ce-1c6d4b48c330,Shell Bad Sassendorf Alleestr.,Shell,Alleestr.,,59505,Bad Sassendorf,51.584783,8.169047
c0bc562d-d77f-440e-9182-57654145275c,Aral Tankstelle,ARAL,Heidelberger Straße,9,69207,Sandhausen,49.3459167,8.660079
c0acae4e-d4e5-4d2d-adb5-5c72f838e7ed,AVIA Nalbach,AVIA,Enspfuhlstr. ,31,66809,Nalbach,49.3732,6.77938
c094c4c4-b6ae-4366-9057-1a0dce807cf9,Shell Lengerich Teutopark 2b,Shell,Teutopark,2b,49525,Lengerich,52.201979,7.814335
c003ccf6-69e5-46cc-838a-0388253894c7,Shell Werl Unnaer Str. 109,Shell,Unnaer Str.,109,59457,Werl,51.546986,7.888912
bffa2b4f-0e72-4b01-85e2-f87f580a88ab,Shell Neuruppin Heinrich-Rau-Str. 26,Shell,Heinrich-Rau-Str.,26,16816,Neuruppin,52.918331,12.789132
bfe87e5d-03ff-4af8-99b1-ab4dc996b2a3,Aral Tankstelle,ARAL,Mainstraße,,97340,Marktbreit,49.6690331,10.1452923
ddb99e77-ad94-46ae-aef5-c31752a0b215,Aral Tankstelle,ARAL,Gewerkenstraße,63,45881,Gelsenkirchen,51.5196571,7.081889
bfcfee03-e754-4009-aafb-73484f987a4e,Esso Tankstelle,ESSO,HAUPTSTR. 65, ,90547,STEIN,49.411176,11.005971
24118fa1-dc72-4b64-9dcb-b4693f7fc350,Aral Tankstelle,ARAL,Hannoversche Str.,45,37075,Göttingen,51.55401,9.930994
bfbd3c8e-78af-486e-94f0-5b99f37dfe76,Aral Tankstelle,ARAL,Fröndenberger Straße,291,58708,Menden,51.46848,7.768807
bfbbabd3-b150-4121-a705-0ccadcad7c08,Shell Poessneck Neustaedter Str. 183,Shell,Neustaedter Str.,183,07381,Poessneck,50.702593,11.620403
bfb0d8d3-0e95-497f-b463-dcbe4f942458,TotalEnergies Bad Rodach,TotalEnergies,Coburger Str. ,42,96476,Bad Rodach,50.340853,10.784046
bf888e14-65df-4d35-b660-925f80d715bc,Esso Tankstelle,ESSO,AMMERLANDALLEE 20, ,26655,WESTERSTEDE,53.251908,7.932078
bf7f29df-a96e-4d38-894d-c5893302ac8d,TotalEnergies Hamburg,TotalEnergies,Krohnstieg ,71-75,22415,Hamburg,53.648328,10.005961
bf777deb-bf7b-4426-98c2-ab97d31656f9,Shell Velbert Langenberger Str. 164,Shell,Langenberger Str.,164,42551,Velbert,51.341471,7.065258
bf6b12e7-5397-4a71-a394-adfb5deb0e2a,Aral Tankstelle,ARAL,Römerstraße,30,52382,Niederzier,50.8666458,6.434919
bf616406-bded-4324-950b-a6f547a4576a,Esso Tankstelle,ESSO,"BAB A6, HOHENLOHE NORDSEITE", ,74632,NEUENSTEIN,49.206508,9.640956
bf615a96-b7a1-433e-94a9-6c1f4fe43f46,Aral Tankstelle,ARAL,Giessener Straße,10,35325,Mücke,50.61304,9.027333
278ea71f-9f62-46ce-813b-2d72a52e3efb,Shell Sarstedt Nordring 1,Shell,Nordring,1,31157,Sarstedt,52.2355,9.845963
bf50778a-8e7c-479a-8e6c-0679b991dc98,TotalEnergies Kenzingen,TotalEnergies,Offenburger Str. ,22,79341,Kenzingen,48.195576,7.773943
bf2f59a5-0597-428e-81bb-3212c21e8b23,Shell Hohenstein-Ernstthal Hinrich-Wichern-Str. 31,Shell,Hinrich-Wichern-Str.,31,09337,Hohenstein-Ernstthal,50.806012,12.694472
bf2c17e7-5ce8-4ed4-8c86-d3af09e18ef5,Aral Tankstelle,ARAL,Kurfuerstendamm,128,10711,Berlin,52.4958038,13.2876053
bee6c4f2-e0d2-42e6-a1d9-750b313915f3,Shell Laufach Hauptstr. 89,Shell,Hauptstr.,89,63846,Laufach,50.009944,9.278324
dea32847-27c8-4f69-aff8-e56a6b918a12,Aral Tankstelle,ARAL,Gaustraße,156,67549,Worms,49.6461563,8.349439
bec22c21-3539-4635-937a-dc850b7fbc12,Aral Tankstelle,ARAL,Klever Straße,85,47559,Kranenburg,51.7834,6.022668
bea82e21-5063-4b8d-be23-8bc5d7cd6a25,Shell Penzberg Seeshaupter Str. 46,Shell,Seeshaupter Str.,46,82377,Penzberg,47.764234,11.362486
bea7b4af-80a3-4d1a-a495-dea97a760c22,Aral Tankstelle,ARAL,Saynstraße,44,57627,Hachenburg,50.6671753,7.808867
bea44f32-8f13-4e99-b511-0a509d4b248d,Aral Tankstelle,ARAL,Gladbacher Straße,21,41849,Wassenberg,51.1072426,6.178586
be8b2da8-fc30-47bf-b819-951f1bede7f8,Shell Remscheid Ringstr. 88,Shell,Ringstr.,88,42897,Remscheid,51.189074,7.264963
be769192-8506-4740-a4d8-cbd925028039,Shell Offenbach Muehlheimer Str. 333,Shell,Muehlheimer Str.,333,63075,Offenbach,50.111795,8.802513
be5c6214-ea9b-4fde-8355-42b80dbcb9df,TotalEnergies Berlin-Schoenefeld,TotalEnergies,Elly-Beinhorn-Ring ,2A,12529,Berlin-Schoenefeld,52.370372,13.527195
be55eb85-ffcd-43d9-86a9-660cd373b6cf,Esso Tankstelle,ESSO,HAUPTSTR. 85, ,21745,HEMMOOR,53.698938,9.141365
be5038d0-3737-4114-9d43-ecaaaf8bff71,Shell Schwentinental Preetzer Chaussee 18,Shell,Preetzer Chaussee,18,24222,Schwentinental,54.295181,10.201807
be4995cf-ad24-4777-9d73-3cbffe2fa715,Shell Hamburg Bremer Str. 112,Shell,Bremer Str.,112,21073,Hamburg,53.451742,9.971185
be41a5ce-de2d-4974-95c5-19d4c719f5e7,TotalEnergies Leipzig,TotalEnergies,Arno-Nitzsche Str.,32,04277,Leipzig,51.30892,12.389452
be164ed9-62e9-44be-861f-cda0fc6aee5a,TotalEnergies Hanau,TotalEnergies,Rodgaustr.,6,63457,Hanau,50.116658,8.928875
df23482d-32ed-47dd-b574-66a0a8d352d0,Aral Tankstelle,ARAL,Saarlandstraße,2,66482,Zweibrücken,49.24957,7.370192
2de34d80-97f4-4b90-8a9f-defc58293296,Shell Braunschweig Helmstedter Str 132,Shell,Helmstedter Str,132,38102,Braunschweig,52.258014,10.544762
bde4b3cf-496d-4e66-bb2e-f6337e82b842,Shell Koeln Escher Str. 170,Shell,Escher Str.,170,50739,Koeln,50.96565,6.932439
bdc672c7-5a83-4ab3-ad61-992e8c84ecfd,Shell Norderstedt Ohechaussee 117,Shell,Ohechaussee,117,22848,Norderstedt,53.674394,9.987061
bdb6d9a2-8e42-470d-9f88-742e9f454ed7,TotalEnergies Plattling,TotalEnergies,Deggendorfer Str.,61,94447,Plattling,48.782849,12.880382
bdac6b2f-8ebe-4257-ac29-996b4fd8c371,Shell Immenstaad Am Bodensee An der B 31 ,Shell,An der B 31,,88090,Immenstaad Am Bodensee,47.665889,9.358608
bd9feb71-5a7d-45aa-acea-0f27bc61430b,Esso Tankstelle,ESSO,KOENIGSDORFER STR. 24, ,82515,WOLFRATSHAUSEN,47.910029,11.421433
bd949959-aa14-424e-81dd-4ff80113f485,Esso Tankstelle,ESSO,ZOSSENER LANDSTR. 10, ,14974,LUDWIGSFELDE,52.294051,13.269885
2f9554ee-211f-4efe-b53a-3007f697a685,Esso Tankstelle,ESSO,WERFTALLEE 20, ,18109,ROSTOCK,54.157261,12.078646
bd51301e-7078-4af4-aafa-a4a7c9e4e30d,Aral Tankstelle,ARAL,Paderborner Straße,22,33161,Hövelhof,51.8187523,8.659243
bd43136d-5114-4a92-a2b1-ca60f1ea9b62,Esso Tankstelle,ESSO,FORSTHAUSSTR. 1, ,01877,BISCHOFSWERDA,51.136332,14.192402
bd41cec8-44b7-4bb5-8aae-12b7f88e0e78,AVIA Tankstelle,AVIA,Hohenzollernstraße,72,72419,Neufra,48.25212,9.180523
bd3dd348-f8e7-4729-8814-a08eedfbe3b3,Aral Tankstelle,ARAL,Hauptstraße,204,26842,Ostrhauderfehn,53.14011,7.638033
bd373c27-e7ac-44db-8cef-75dedb6d1cce,AVIA Tankstelle,AVIA,Hauptstraße,29,93346,Ihrlerstein,48.93701,11.86619
bd3536ff-83ee-4055-a5e8-0dc891dc2ea6,Esso Tankstelle,ESSO,MARIENDORFER DAMM 44, ,12109,BERLIN,52.448913,13.384674
bd311342-8446-47c3-9c53-bc2b74898975,Shell Heidelberg Dossenheimer Landstr. 108,Shell,Dossenheimer Landstr.,108,69121,Heidelberg,49.433184,8.682733
bd1d67ae-448a-4d3c-9e06-8f55e9f8e021,Esso Tankstelle,ESSO,GEISENHEIMER STR. 62, ,65385,RUEDESHEIM AM RHEIN,49.981322,7.937932
bd1b91ab-b7c8-454d-8628-351199213c0c,Aral Tankstelle,ARAL,von-Boch-Liebig-Straße,21,66693,Mettlach,49.4950523,6.586036
30938626-bbee-424a-8d1c-ba641ce7eba0,Shell Simmern Bingener Str. ,Shell,Bingener Str.,,55469,Simmern,49.982343,7.536922
bce962f0-478a-471a-89fc-e74a359765d5,Aral Tankstelle,ARAL,Goslarsche Straße,64,38678,Clausthal-Zellerfeld,51.821125,10.3420639
bcce4eea-3c9a-490c-9eb0-95030f4ba72c,Aral Tankstelle,ARAL,Elberfelder Straße,99,42553,Velbert,51.3079147,7.08761
bcce161a-537b-47af-a9a8-efcbd7dcda45,Esso Tankstelle,ESSO,VUERFELSER KAULE 51, ,51427,BERGISCH GLADBACH,50.954491,7.114703
bcbfed4a-b9d1-4598-ba05-45a67ed57a23,Esso Tankstelle,ESSO,ENGERSTR. 57-59, ,32051,HERFORD,52.120746,8.650536
bc7fb94f-82f2-4d9b-a7dc-fe9f8ebca192,TotalEnergies Oschersleben,TotalEnergies,Anderlebener Str. ,53,39387,Oschersleben,52.028477,11.246092
bc76c0fa-b1f0-4c5d-ab31-3d4d69258b74,Aral Tankstelle,ARAL,Herrnstraße,27,90763,Fürth,49.4641571,10.9879084
bc753729-5eba-428d-9932-adb67b8b7913,Shell Waldstetten Gmuender Str. 83,Shell,Gmuender Str.,83,73550,Waldstetten,48.773843,9.818247
bc61795f-7a6e-4e95-80f9-58423ef60633,Aral Tankstelle,ARAL,Hundsmühler Straße,86,26131,Oldenburg,53.1258736,8.190065
bc590d50-fe46-45ed-a323-b77ee1861ba6,Esso Tankstelle,ESSO,AUGSBURGER STR. 53, ,86899,LANDSBERG,48.062177,10.865923
bc2e791f-bce5-4d0b-8d61-584602bc0a2c,Shell Kitzingen Repperndorfer Str. 6 A,Shell,Repperndorfer Str.,6 A,97318,Kitzingen,49.738718,10.152845
bc12e6ec-2ad3-40e2-907c-f7f68a5e4192,Shell Limburg A.D. Lahn A3 Limburg Ost,Shell,A3 Limburg Ost,,65549,Limburg A.D. Lahn,50.394706,8.07802
bc0b77ee-9337-4821-b87c-2855a586e76f,Shell Rockolding Hoefartsmühlstr. 2,Shell,Hoefartsmühlstr.,2,85088,Rockolding,48.736006,11.604523
bbef24b2-dd04-452e-87e7-19b3898dd05b,Aral Tankstelle,ARAL,Gelsenkirchener Allee,30,03050,Cottbus,51.72658,14.336133
bbe5aeb1-139f-4a3b-bb8b-fa24512a5aef,Esso Tankstelle,ESSO,SCHIERSTEINER STR. 92, ,65187,WIESBADEN,50.066819,8.22267
bbdae391-619b-4dff-8b91-a3670f4c93ca,TotalEnergies Paderborn,TotalEnergies,Von Ketteler Str. ,13,33106,Paderborn,51.733849,8.689568
bbbbd97a-27f1-4f19-8083-44dfa4fa4f89,Shell Jengen Gewerbestr. 1,Shell,Gewerbestr.,1,86860,Jengen,48.003505,10.722013
bbb011fa-5a6f-4d29-add2-59ad9e3ff84c,Aral Tankstelle,ARAL,Josef-Greschniok-Straße,1,94051,Hauzenberg,48.6540146,13.6206007
bba680eb-fcfe-483b-a48f-5e7382a92c7b,Shell Bad Bramstedt Liethberg 11-13,Shell,Liethberg,11-13,24576,Bad Bramstedt,53.923364,9.881737
bb911b74-065c-4546-996c-d2ec617ecee7,Aral Tankstelle,ARAL,Mergentheimer Straße,31,97084,Würzburg,49.7681274,9.940464
35ef7426-4e6d-49d7-8c28-80b893497a43,Shell Duisburg Friedrich-Ebert-Str. 510,Shell,Friedrich-Ebert-Str.,510,47179,Duisburg,51.545578,6.731547
bb82d96b-aa74-4048-893e-c6d675e2dabc,Aral Tankstelle,ARAL,Grosse Straße,2,49134,Wallenhorst,52.34734,8.018324
bb68f528-e653-4a37-92ee-f55fecf90aa2,Fricke,AVIA,Am Dalsterberg,3,33034,Brakel,51.6496,9.14067
bb5ab27d-dda6-454e-9bfc-8e3556c02596,Shell Mainz Obere Kreuzstr. 10,Shell,Obere Kreuzstr.,10,55120,Mainz,50.014218,8.218208
bb5170cf-7991-4866-95aa-fadd2e14ca99,Shell Fellbach Erich-Herion-Str. 33,Shell,Erich-Herion-Str.,33,70736,Fellbach,48.814688,9.259685
bb33cbf4-ec57-4076-88c9-c5a7af1d2067,Aral Tankstelle,ARAL,Schussenstraße,10,88250,Weingarten,47.81205,9.64076
bb262a44-fcd8-4558-bf11-e118f6d96a5d,Esso Tankstelle,ESSO,BAHNHOFSTR. 42, ,76744,WOERTH,49.047016,8.271659
bb01c57a-f65e-4f25-b69e-cd65befe5133,TotalEnergies Metzingen,TotalEnergies,Nuertinger Str. ,64,72555,Metzingen,48.543652,9.290245
bafeb789-134a-40f0-aeee-b2e6ce5ff49a,Aral Tankstelle,ARAL,Neuschanzer Straße,37,26831,Bunde,53.18211,7.261336
baf8cb92-7bbc-452f-b742-4366d5d2387a,Shell Nessetal Aschaffenburger Str. 16,Shell,Aschaffenburger Str.,16,63773,Nessetal,49.994931,9.176467
baf0d24d-906e-46a0-80d3-403a33be0ab3,Shell Oebisfelde Magdeburger Str 18,Shell,Magdeburger Str,18,39646,Oebisfelde,52.428999,10.993524
bae92205-b32a-4d5b-8493-0fec3f10de07,Aral Tankstelle,ARAL,Hamburger Straße,110,23843,Bad Oldesloe,53.80307,10.3590536
bae4c2cf-1dde-4edc-b394-4da173ee9a72,Shell Hamburg Volksparkstr. 44-46,Shell,Volksparkstr.,44-46,22525,Hamburg,53.591671,9.921471
baddb56d-7faf-4b2b-832f-6b9ad70f6776,Shell Molbergen Cloppenburger Str. 1,Shell,Cloppenburger Str.,1,49696,Molbergen,52.858854,7.922456
bad02ad4-b842-41e2-8c77-259486515c95,Aral Tankstelle,ARAL,Leipziger Straße,201,37235,Hessisch Lichtenau,51.1981163,9.74601
babf7cdb-7d83-4540-a67d-9e806684da7a,TotalEnergies Bad Vilbel,TotalEnergies,Alte Frankfurter Str. ,92,61118,Bad Vilbel,50.165029,8.724259
bab308d4-7247-4052-9a53-a75dd657150e,TotalEnergies Schwerin,TotalEnergies,Luebecker Str. ,283,19059,Schwerin,53.645703,11.382095
baa62803-67fc-4e4d-aaa6-b21851d44244,Esso Tankstelle,ESSO,AUTOHOF BUNDESAUTOBAHN 2, ,39365,MARIENBORN,52.215668,11.078711
ba911f03-5026-4f38-8348-e8d76266cb24,Shell Heide Hamburger Str. 85,Shell,Hamburger Str.,85,25746,Heide,54.196961,9.110313
ba8a440e-5922-4a65-b5cd-58c83453ad34,AVIA Tankstelle,AVIA,Hamburger Straße,103,23795,Bad Segeberg,53.93447,10.28969
ba83d937-3cce-4f59-89b1-2b0134b66b46,Shell Wallerfangen Hauptstr. 1,Shell,Hauptstr.,1,66798,Wallerfangen,49.325497,6.7247
ba6cce0d-df3c-4489-972c-60850040d0b2,TotalEnergies Dresden,TotalEnergies,Koenigsbruecker Str. ,104,01099,Dresden,51.08313,13.76156
ba6bfbee-7811-4337-97b7-8be0a89c1285,Shell Solingen Wald Focherstr. 65,Shell,Focherstr.,65,42719,Solingen Wald,51.190446,7.066849
3cf6e3b5-75e0-4de4-ada8-f75fb5bd4f43,Aral Tankstelle,ARAL,Herforder Straße,432,33609,Bielefeld,52.0497475,8.587109
ba57bcbc-7b94-4d3a-896f-21ff77773667,Shell Berlin Bahnhofstr. 1,Shell,Bahnhofstr.,1,12305,Berlin,52.386922,13.407901
ba4f806a-b5b4-4d35-88c6-022c4fca93b0,Aral Tankstelle,ARAL,Hauptstraße,166A,76448,Durmersheim,48.9364777,8.27235
ba49012d-4b8f-4387-80bd-15357f73219d,Aral Tankstelle,ARAL,Steinacher Straße,7,77716,Haslach,48.2777328,8.084292
ba3c3f57-2bb9-492b-bec8-b0c699c50614,Shell Neumuenster A7 Aalbek West,Shell,A7 Aalbek West,,24537,Neumuenster,54.093498,9.930867
ba0fbf8b-7a8d-4d91-b557-50dee950e51d,Aral Tankstelle,ARAL,Albstraße,82,72764,Reutlingen,48.4850578,9.2225
b9fd0222-984a-4c25-b5ad-b59753c6f1c3,TotalEnergies Zeven,TotalEnergies,Bahnhofstr. ,36,27404,Zeven,53.287222,9.276944
b9ecbdc0-5809-455c-bbb5-2c8f2d6a9929,AVIA Tankstelle,AVIA,Dammstraße,21,72160,Horb am Neckar,48.44232,8.686411
b9d1b625-8158-4660-906b-33459746e55b,Aral Tankstelle,ARAL,Hauptstraße,242,55743,Idar-Oberstein,49.70951,7.315356
b9c18d9e-f548-4f16-b1ff-75f02eee1710,Aral Tankstelle,ARAL,Geseker Straße,21,33154,Salzkotten,51.6682358,8.59409
b9bb5178-2c36-4ddc-a124-9b2401ffe688,Shell Pfaffenhofen J.-Fraunhofer-Str. 38,Shell,J.-Fraunhofer-Str.,38,85276,Pfaffenhofen,48.538026,11.514114
b98e30d0-1212-42fc-a04a-70e50bb2bf13,Aral Tankstelle,ARAL,Pyrmonter Straße,32,31789,Hameln,52.0984955,9.350625
b952a410-9828-4df1-837c-5ed77dede470,Aral Tankstelle,ARAL,Hauptstraße,163,63768,Hösbach,50.0051765,9.211158
b950bdaf-b68d-4703-9a17-f96085b5d163,Aral Tankstelle,ARAL,Carl Benz Straße,11,57299,Burbach,50.7504,8.100061
b937fbec-833d-49ec-842a-0344574dcfe3,TotalEnergies Kalbe,TotalEnergies,Wernstedter Str. ,2,39624,Kalbe,52.65733,11.383276
b9149637-c929-4e02-ab0f-581b8445fa35,Shell Steinheim am Albuch Königsbronner Str. 27,Shell,Königsbronner Str.,27,89555,Steinheim am Albuch,48.694765,10.070455
b90d3e05-8819-4fbd-b8a4-f4493c9948c2,Aral Tankstelle,ARAL,Sigmaringer Straße,40,72501,Gammertingen,48.24616,9.222872
b8ff9580-5d82-4097-8ee1-d0e4e5d561b6,Aral Tankstelle,ARAL,Driburger Straße,2,33034,Brakel,51.7125473,9.177966
b8f19fc6-780d-428c-b73e-452e9dffaeab,Shell Wetter Bahnhofstr. 34,Shell,Bahnhofstr.,34,35083,Wetter,50.904571,8.728635
40d01392-800a-4daa-ac03-42d12e9c86e9,Aral Tankstelle,ARAL,Siegener Straße,19,51580,Reichshof,50.94082,7.744051
b8ee9795-94a5-468e-9f75-d9cfb18783c3,Shell Reichenbach Stuttgarter Str. 84,Shell,Stuttgarter Str.,84,73262,Reichenbach,48.707949,9.452944
b8d96d32-ba4e-4d6d-b14f-fb5c1b3b9179,Shell Viernheim A659 Viernheim Sued,Shell,A659 Viernheim Sued,,68519,Viernheim,49.526547,8.572818
b8d3c973-642b-4455-9fc2-9a6cd46ce2cd,Esso Tankstelle,ESSO,LIMBACHER STR. 145, ,09116,CHEMNITZ,50.833151,12.882231
b8c9911e-d23a-4063-9269-40ff5d0684c5,TotalEnergies Merseburg,TotalEnergies,Thomas-Muentzer-Str. ,5,06217,Merseburg,51.344918,11.987999
b8b6039d-5e5f-4768-9f4e-e73123467b4e,Esso Tankstelle,ESSO,HAUPTSTR. 1, ,91332,HEILIGENSTADT,49.862262,11.175141
b89f9a80-fa2e-4a51-8eef-e4d01b9630bc,Aral Tankstelle,ARAL,Würzburger Straße,190,63743,Aschaffenburg,49.9614639,9.177972
b89a7315-ac19-4ea5-919b-80c76722888d,AVIA Tankstelle,AVIA,Ahauser Straße,1,48739,Legden,52.03022,7.099118
b87ffc52-96a4-428d-ae73-c4e88b66dec0,TotalEnergies Bochum,TotalEnergies,Kemnader-Str. ,14,44795,Bochum,51.439863,7.214262
b8694e60-53a8-40d2-a158-0b1a37b355a5,Shell Homberg Marburger Str. 13,Shell,Marburger Str.,13,34576,Homberg,51.006696,9.368322
b84dbf8b-7162-48da-8a4e-e64e3e6cdacb,AVIA Tankstelle,AVIA,Kreisstraße,45,26169,Friesoythe,53.09111,7.791031
b8335c69-d04b-4d0b-81d9-e2a8a510b899,TotalEnergies Halver,TotalEnergies,Frankfurter Str. ,85,58553,Halver,51.184418,7.509619
466f6cff-6bce-40fe-a76e-0ac21bf9ad27,Esso Tankstelle,ESSO,HALLESCHE STR. 105 D, ,06406,BERNBURG,51.7857474,11.7417083
b801b85c-9f42-4f7f-84d6-c1218b254cd5,Shell Gross-Gerau Frankfurter Str. 175,Shell,Frankfurter Str.,175,64521,Gross-Gerau,49.938031,8.496179
b7ea3c92-9118-442c-8185-1e0194df5ce0,TotalEnergies Haan,TotalEnergies,Duesseldorfer Str. ,28,42781,Haan,51.188318,6.994868
b7dfaea1-9a43-445e-b385-72da41e94b27,Shell Kirchberg Im Seefeld 2,Shell,Im Seefeld,2,74592,Kirchberg,49.171434,9.961798
b7c0f98f-88b6-4b8d-8f4b-307008f07840,TotalEnergies Goeppingen,TotalEnergies,Lorcher Str. ,67,73033,Goeppingen,48.711396,9.648948
b7c00eb0-0889-4b65-97c5-b810dd976385,TotalEnergies Brandenburg,TotalEnergies,Wilhelmsdorfer Landstr. ,36,14776,Brandenburg an der Havel,52.395213,12.540529
b7a65da4-a0f3-4339-b72b-5d951ac03c73,Aral Tankstelle,ARAL,Mainzer Straße,117,67657,Kaiserslautern,49.4557533,7.795879
b7a4fc36-e9c9-4259-9e1d-bd84c81630fc,Shell Landshut Weickmannshoehe 1,Shell,Weickmannshoehe,1,84036,Landshut,48.525779,12.164868
b79b6b12-e394-46d9-93d8-79d1e279bd6a,Shell Hattersheim Mainstr. 40,Shell,Mainstr.,40,65795,Hattersheim,50.05757,8.497293
b77b4e17-2bc0-4dc7-853d-5b034f8530cb,Shell Trier St. Barbaraufer 42,Shell,St. Barbaraufer,42,54290,Trier,49.745971,6.628319
b77a8bba-9b3d-4b55-9d4e-8075a554320d,Aral Tankstelle,ARAL,Schönauer Straße,22,79674,Todtnau,47.8280334,7.945025
b776f487-5958-40a0-b522-e5f03ad683da,Shell Rostock Lorenzstr. 75,Shell,Lorenzstr.,75,18146,Rostock,54.10993,12.16812
b776890a-ef40-4098-b29a-6cd96a90560d,TotalEnergies Waldau,TotalEnergies,Hauptstr. ,121,98553,Schleusingn  OT Waldau,50.504367,10.833668
4963a640-a6f2-4e00-9045-e9c1f81028e4,Shell Kempen Otto-Schott-Str. 13,Shell,Otto-Schott-Str.,13,47906,Kempen,51.377314,6.41565
b76f3384-ed4b-4952-be91-f2c4b258a156,Fricke,AVIA,Unterm Enschede,13,59939,Olsberg,51.3031,8.49871
b768d5e9-23d7-4c4f-9ca0-d46fcbbfa86a,Aral Tankstelle,ARAL,Bamberger Straße,91,91301,Forchheim,49.7339,11.0569363
b768b397-0ca7-4d96-a99e-4f980074d760,Shell Halberstadt Quedlinburger Landstr. 9,Shell,Quedlinburger Landstr.,9,38820,Halberstadt,51.883005,11.07257
b738d615-8cba-479f-93b7-f4fe4a8d88ef,Aral Tankstelle,ARAL,Bevenroder Straße,24,38108,Braunschweig,52.28966,10.5616112
4fe27425-0a8c-4465-935f-3345e38dbab9,Aral Tankstelle,ARAL,Barkhausenstraße,50,27568,Bremerhaven,53.55188,8.568498
b72d02b5-2567-4722-9177-572bf53544d9,Esso Tankstelle,ESSO,EGESTORFER STR. 22, ,30890,BARSINGHAUSEN,52.297602,9.475794
b729a736-1d66-499e-9874-d1badd3ff52a,Aral Tankstelle,ARAL,BAB,49/Westseite,34295,Edermünde,51.2237663,9.419553
b7039d82-22c5-4014-aa69-8171d38d7010,Shell Heidenrod An der B 260,Shell,An der B 260,,65321,Heidenrod,50.155453,8.026636
b6ff0c9c-760d-4b78-9ba5-7894f9754561,Esso Tankstelle,ESSO,ULMER STR. 18, ,89134,BLAUSTEIN,48.420261,9.907628
b6d86fdd-9e4c-45a5-9c2c-be4dbdd11984,Aral Tankstelle,ARAL,Lindenstraße,1,89284,Pfaffenhofen,48.3587,10.1601477
